review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R27T1Z02F396JC,1,7,8,N,N
R2IHNRNC4ZACM5,5,0,0,N,Y
RC53NW6UEU2Y8,2,1,2,N,Y
R6VWCAISJAIO2,5,0,0,N,Y
R1AOBDVQ1MA8A2,5,0,1,N,Y
R30L7ZS8LS6OM4,5,0,0,N,Y
R1EAXG3CCB89N7,5,0,0,N,Y
R1SO8WM3YAKJQS,5,0,0,N,Y
R11MG7FKN14YM4,4,0,0,N,N
R2166AURUZZQE,5,10,14,N,Y
R3QOHG763LY1L4,5,0,0,N,Y
R3UJ3K4N44OZ6S,4,0,2,N,N
R661WWS2OPIT7,4,0,0,N,N
RSDPFMKWR8S4,4,0,0,N,Y
R2911J2BEWNCO3,5,296,305,N,Y
R21748NIL6UCY6,5,1,1,N,Y
R1U55DIKBBBQRF,5,0,0,N,N
R2KFH4RNUKSN8X,5,8,9,N,Y
R3HJOONAXIQ4NZ,5,0,0,N,Y
R14759GB1SJFDB,4,2,2,N,Y
R12S7SK66CE7KT,5,19,21,N,Y
R3EIRT2M10WQ7X,5,0,0,N,Y
R8SM72R2N6BZ4,5,7,8,N,Y
R2SE77GGRUP9S6,4,2,2,N,Y
R3F6F2AD6OH3AT,5,7,8,N,Y
R1VQYZBKT1R03,5,0,0,N,Y
R287V8H6UFINA1,5,1,1,N,Y
R1EMNZJYQ41CUX,4,1,1,N,Y
R15U2OHWX5HFCE,5,4,6,N,Y
R18RB9KTW7FQNS,4,35,36,N,Y
R6H9SHDECETQV,1,0,1,N,Y
RHCDUEZB570TR,4,0,0,N,Y
RLEJWIVCH36EX,5,2,2,N,Y
R1M4Q2ZTVCIF69,5,0,0,N,Y
R2PRQD62CZS6QY,1,0,0,N,N
R3586C02XI24RF,5,0,0,N,Y
R71IMI2Z8ZQDQ,1,0,0,N,Y
R244GQ3IV52L3V,5,1,1,N,Y
R21K2X8GT6N9RV,5,0,0,N,Y
R222WT0E799EDQ,5,0,0,N,Y
R1B6OWE9BG4NBC,5,1,1,N,Y
R2OZPVC9P7IMKX,5,0,0,N,Y
R122L507I7FEMH,5,0,0,N,Y
R2S6BKPVYXFYU6,5,0,0,N,Y
R2V7E8V8R27AI8,5,0,0,N,Y
R32681AJK0R4E0,5,0,0,N,Y
R2S0UTZ0RHC9HS,2,0,0,N,Y
R10CVTWTF11UGQ,2,0,0,N,Y
R1JCFAWFBRXWSE,1,0,4,N,Y
R3DWXEP3GWC28H,5,0,0,N,Y
R2IC9ETETP4SD3,5,0,0,N,Y
R1FQW3F7NUKP2H,2,3,6,N,Y
R2NYE7B4IPTJN,5,2,3,N,Y
R1NC84LMX1087A,4,0,0,N,Y
R1CNO7ZGW0KY8R,5,0,0,N,N
R3I1PZLVAHJW4K,3,0,0,N,N
R3PWG1DP8SG1YR,5,0,0,N,Y
RCDS8FLKN9A84,5,0,0,N,Y
R1HNKBSZMOLGF9,5,0,0,N,Y
R3PGQ6JK4GD57D,1,8,9,N,Y
R1E0OT6S3922ZE,5,0,0,N,Y
R2U6KX7AD8KZ7I,3,0,0,N,Y
R3EC19UY5Z5UYY,5,9,9,N,N
R1TVM7P2TGIH62,4,1,1,N,Y
R2LDZF7O7QYWX9,5,3,4,N,N
RLXPAOJJYMOX9,5,0,0,N,Y
R34OJTX2QJJPR8,4,0,0,N,Y
R2IGR3WGT1OB04,5,0,0,N,Y
R2EW0QMUZTHW9B,5,0,0,N,Y
R2YIOS83AT6XOI,5,0,0,N,Y
R13R3M869J0OPK,3,2,3,N,Y
R1PVIER04EAD0Z,5,0,0,N,Y
RZBSSKDDS5OEG,5,22,25,N,Y
R28166A0XAWVUH,5,0,0,N,Y
R1XWXR49TQ7CT9,5,0,1,N,Y
R30C985VEC9R49,5,1,1,N,Y
R3BCKF0CFHK0HD,5,0,0,N,Y
R3DN477G22KJMP,5,1,1,N,Y
R3E6OHKKLC7SOT,5,0,0,N,Y
R1BCHSE66LLFN8,3,4,5,N,Y
R37ZPI7Y0NNTVJ,5,1,1,N,Y
R3NCR4EDLXQGU3,5,0,0,N,Y
R1R7KWNM4GAS7D,5,0,0,N,N
R2SN7SXHH7FNXK,3,0,0,N,Y
R5058VWFKJPIY,4,0,0,N,Y
R1KKWYDMJVMNK9,5,0,0,N,Y
R3Q13B43ESG39D,4,1,2,N,Y
RQRQEKQW1RTH0,5,0,0,N,Y
R1MN242OQK8RU5,3,0,1,N,Y
R3EOM1Z09VPSWG,5,0,0,N,Y
R1QTRIGOJK6IQ0,5,1,1,N,Y
R3E6VRPY7X97T2,5,0,0,N,Y
R1YQH3ZPSLLZGE,5,0,0,N,Y
R1UBPKW42VZHXZ,5,0,0,N,Y
R2O72KBJCDK26X,5,1,1,N,N
R1SOPATR7ALN06,1,9,10,N,Y
R19Y86FVOKVJJR,2,8,8,N,N
R1BEABUVY9Q3PV,1,7,10,N,N
R1DI04TSTSBF0A,5,1,1,N,Y
RRI3OYLGIAE6R,5,0,0,N,Y
RL42E0EZT23CJ,5,0,0,N,Y
R2HUJKEC33UV20,5,1,1,N,Y
R2YYPBRFFPOY17,5,0,0,N,Y
R3T2QGEYYAUOPE,5,0,0,N,Y
R2V57V0UG32OY5,1,0,0,N,Y
R2BIDPEXZUBXGT,1,5,8,N,Y
R2ZV220RCOGM2T,3,12,12,N,Y
R1BLG4B9DTVSM1,5,0,0,N,Y
R17MXLO9GL2WDS,5,1,1,N,Y
RS0JLCO7CNQ2K,3,2,2,N,N
R9UGUT8EQTDS3,1,1,1,N,Y
R1SRN5LVB6X1AE,1,3,5,N,N
R1LP16UMLXYFC3,1,3,3,N,N
R20AMQNXW3EQ9B,4,0,1,N,Y
R2KBIRZY5AA6I,5,0,0,N,Y
R4VPFGCRFB0V6,5,0,0,N,Y
R2T4DZEOMHLMFL,5,0,0,N,Y
R17K0KAK97KBTZ,4,1,2,N,Y
RT487SMV30BND,5,0,1,N,Y
R2QKOIQK7VT08R,5,12,12,N,Y
RGLHY4CIKVTHZ,1,0,2,N,N
R2E4LQJV9I4JQS,5,0,0,N,Y
R33N4R7PWKAR61,5,1,1,N,Y
R8ILBKB8MK4RJ,1,0,0,N,Y
R1YMEMQ0W09F5M,5,1,1,N,Y
RYZUM0I9TWCF1,5,0,0,N,Y
R2S1CTGDYXW8BN,5,1,1,N,Y
R1FCYWATG643D7,1,0,0,N,N
R3O8ZP398J451K,5,0,0,N,Y
R1Q4G8UMFND0ZQ,4,2,2,N,N
R11LMKV0715PAT,5,0,0,N,Y
R1JO9JFAYRB6LR,4,15,18,N,N
R3K4O44MO0WF2Z,5,0,0,N,Y
R19YIKFII7TV5O,3,6,6,N,N
R3CAENAOBNBJC6,5,2,2,N,Y
RW97Q57HFDZ0W,4,2,2,N,Y
R3EOBFGAFI0JS9,5,0,0,N,Y
R3K3M6R9W6Y05P,5,0,0,N,Y
R2HJ5IWNPCZDIQ,5,0,0,N,Y
R1DSSC8V4CJ4QP,4,0,0,N,Y
R3L2VALW6RYPFT,5,3,7,N,Y
R58SPGBEM9IO2,4,1,1,N,Y
RDA6VTBYXBGGZ,5,0,0,N,Y
RDTD23X7869BY,2,4,4,N,N
R2URWP30Z0GH9A,5,0,0,N,Y
R30SL2HMJ4R4XD,2,0,0,N,Y
R2DBKLHUZ614FC,5,0,0,N,Y
R324AQQ8PWCOK6,5,2,2,N,N
RPHLIKSMCM0KK,5,9,9,N,N
R3L4AUGZXA9B1L,3,7,9,N,Y
R1BVQQME4N5K7,5,0,0,N,Y
R2DX1L6RM44JQU,2,1,1,N,Y
R25MV4HQE24UA2,5,2,2,N,Y
R3OML0UCHPCZEV,1,1,1,N,N
RQ46PBC8ID4W6,4,0,0,N,Y
R22UUA5YKTLM86,5,1,1,N,Y
R6MAPG2T9D2TJ,5,0,0,N,N
R9D6LR3LRHSM7,5,0,1,N,Y
R37MLKX64KY3ZZ,5,0,1,N,N
RND22TXNYGW7P,4,0,0,N,Y
R1DSJVOZ4SCPQS,5,0,0,N,Y
R1VQ0CJBLBDBWJ,5,0,0,N,Y
R17217T7T41CER,4,0,0,N,Y
R2VNIYS6F35AT0,5,0,1,N,Y
R3BW0WYWQKWZVP,4,0,0,N,Y
R1B6Y8N2X0UZWR,5,0,0,N,Y
R2IEWU7UXX791O,4,2,2,N,Y
REJTOFD1X4N5P,3,0,4,N,N
R3AR58E7KY35LU,5,0,0,N,Y
R277QGVK35JK8R,2,3,4,N,Y
R1M18XYLR4HZFU,5,0,0,N,Y
RILXTHQAX2H2M,4,0,0,N,Y
R2XYN84ANI4OUO,5,0,0,N,Y
R3LATDT3O90WB0,5,0,0,N,Y
R3K96BC1CEDICM,5,0,0,N,Y
R1I1UM0P5NM0P4,4,1,2,N,Y
R2MKIFTNRQ1QJD,4,0,0,N,Y
R2ZYWVGFBGBCGC,2,0,0,N,N
R257ZXOOMX75Z2,4,1,1,N,Y
R3HBJCA5JQVO5C,5,0,0,N,Y
R2NXP6UGV7I0DT,1,2,4,N,Y
R295CJE5TVR1DF,4,0,0,N,Y
RIXEE866E3VR6,1,0,0,N,Y
R2591WB6SFQ61M,3,2,2,N,Y
R3DC9L4KBE5K1H,4,3,4,N,Y
R2ZENTZUJ135BI,5,0,0,N,Y
R2F54LWDCNRULF,4,0,1,N,Y
R1G82NA56WLYWA,1,0,0,N,Y
R2UOHMG9XK8PXC,1,0,0,N,N
R2QHNHOU9UYB9,5,3,3,N,Y
R2OIUSST7NE933,5,4,5,N,Y
R2YXVD5PHBA7NC,5,0,0,N,Y
R3G1SMGIJOHAGS,5,19,21,N,N
RVB5DD76CO4K,5,0,0,N,Y
R37YGJXB008RVY,5,0,0,N,Y
R3FSBRGF2UTMWT,1,1,2,N,Y
R1SYK7W0M1IE4F,5,0,0,N,N
R2UPSHQB1EOFL4,5,0,0,N,Y
R17RW4G4Q02FYT,5,0,0,N,Y
R2NUIU34SJC2ZF,4,0,0,N,Y
R1P2TDMNCR6Y1S,2,0,0,N,N
R3F444R5U4F4R8,5,0,0,N,Y
R1D2O8RMB3Y1II,5,1,1,N,N
R1UIEX5SKGPPU7,5,0,0,N,Y
R3U13CBBOZM05U,1,28,33,N,N
RI1VYQAP68O85,4,44,46,N,Y
R2LYDIABKBK7TN,1,0,0,N,Y
R1CDGOK0RFCAR4,5,0,1,N,Y
R1DOAAFKIJSKUN,5,0,0,N,Y
R1PFAJF1DELBI,1,9,9,N,N
R2QT38N93V846O,1,1,1,N,Y
R33L15HYP9UZ6Q,5,0,0,N,Y
R1F8DC1SUS93LE,1,3,6,N,Y
R32E2W36C0EQKX,5,0,0,N,Y
RE8121GTVRRMI,5,0,1,N,Y
R2ANT1F79UZAB6,5,0,0,N,Y
R3OV1ZO1YGP54S,3,0,4,N,Y
R206ZZ7W0MQ990,5,0,0,N,Y
R1B0K1V7G6MJCU,5,0,0,N,Y
R3N3BI76W5ODOY,5,0,2,N,Y
RZIP0TJY2JIXZ,5,2,3,N,Y
R3E8NSF5ZB8C5H,5,0,0,N,Y
R36H9J15PVMYZG,1,0,0,N,Y
RKAJ0KP0H1X5J,5,0,0,N,Y
R10PK7DWAEONM6,3,1,1,N,Y
R38SE55YW3PPQV,4,0,0,N,Y
RG4MVU62LXO5Q,5,0,0,N,Y
R390CLBN8D52UL,1,3,3,N,Y
RCWOY9V451ODL,5,0,0,N,Y
R2R4ZY5LZD6RJS,1,0,1,N,Y
RXC8IWN8HQLY1,1,1,2,N,Y
RBDLH48FRLYYA,5,0,0,N,Y
R1CF8UGC6S3OCH,5,0,0,N,Y
R3OMLC9HRQEIFM,5,0,0,N,Y
R2GPB4RHWIV68F,2,2,2,N,N
R3GEXBYT2HA1ZC,5,0,0,N,Y
R1NDLWZVHU6S9K,1,0,1,N,Y
R1PGGNIIBGTG9M,4,0,0,N,Y
R2BFKXDN0ZU0H7,1,0,0,N,N
R1BBI7FE88KNBU,5,0,0,N,Y
R38HZNWVN4M67N,1,0,0,N,Y
R3A9NAAIGAEMSL,1,5,7,N,N
R1CLFOX9SJ1HTV,5,0,0,N,Y
RTPMQ2GZXK1SL,5,0,0,N,Y
RY3HLRQ3PF85M,5,0,0,N,Y
RFMBB4BZRI8HB,3,0,0,N,Y
R3UJOSJQUNULGB,1,0,0,N,N
R1OPDXJK1N5P3R,5,0,0,N,Y
R6F50FKRDQKKJ,3,6,8,N,Y
R19HOTMLW7HO13,5,3,3,N,Y
R1NI7NPUO4AA3,1,5,8,N,N
R2J2PUKNMOVQNI,5,0,0,N,Y
RR0MQNTAFQWX9,5,1,1,N,Y
R2HY2EVLNBGEH8,1,6,7,N,Y
R2LX3EUZJLNCUT,4,0,0,N,Y
R1U93H5GJ4QC6I,4,3,4,N,Y
R2G1KLBMJRI1CL,4,0,0,N,Y
R1DXFWD50R2TM0,1,5,5,N,Y
R2AMW1WNGMRP6B,5,0,0,N,Y
RHSUMU0OW68XH,4,1,1,N,N
R3MXJA6E0SN4X9,1,18,20,N,N
RF43M0R5OVMZD,2,1,1,N,Y
RYXL1HZO5VXW4,1,0,4,N,Y
R2N5M6440R83PD,5,1,1,N,N
R1QH2IELV34OXQ,5,6,6,N,Y
R5JCAM7SO6HJL,3,0,11,N,Y
R2FNHZ1JFJUC6A,4,0,0,N,Y
R2QLG1ZAWPPVRB,5,12,12,N,Y
R17J4HF023GAAT,5,0,1,N,Y
R1AQ57YMEV6QWV,2,0,0,N,N
R20E4MCDKG2WTW,5,0,0,N,Y
RSG4XNAQPBTAK,3,0,1,N,Y
R3BQM8AJPQAJSL,5,0,0,N,Y
RX3JECS9XB2GY,5,0,0,N,Y
RM26733UXGEA2,5,2,2,N,Y
RVAZ84IUCTAR6,5,0,0,N,Y
R1I0LVBXW12JST,5,0,0,N,Y
RY3E9F93EEQ4P,5,0,0,N,Y
RKC96T8HLJZD4,5,0,0,N,Y
RF2A7ECPYT43Z,1,0,0,N,Y
R29HQD64VTQ6AE,4,4,5,N,Y
R2FGGMYKL2FIN5,5,2,3,N,Y
R2AQI18ZIE9IBJ,5,6,7,N,N
R22NK6RDZE9KU4,1,8,10,N,N
RQ5Z86ZW0H6KA,5,0,0,N,Y
R10JL0ECGC42WA,5,0,0,N,Y
R3BGFMOC40MH8Z,5,1,7,N,Y
R3GSV1S98HB4PS,5,0,0,N,Y
R3RBSG185Q34X7,4,0,0,N,Y
RYW9LF4UZS6AJ,5,1,1,N,N
R7KAQYFFZBN0L,5,0,0,N,Y
R32TOHPYORQPT6,1,0,0,N,N
RJ45YH7VS2XAD,4,0,0,N,Y
R21WG70R3YVEI7,2,3,3,N,Y
R23WIPVGRJ1113,5,21,24,N,N
R2B43S0NLO670G,4,1,2,N,Y
R3BHM8IJGR5YEL,1,0,0,N,N
R2ZOPV5APGLQKR,5,0,0,N,Y
R39FZIWJS21HD9,2,1,1,N,Y
R2MB7M20X6TTCJ,5,0,0,N,Y
ROMAQXTI9R1WQ,4,0,0,N,Y
R1E3G78QPXY99J,5,0,0,N,Y
R3SE659MI2GK1Q,4,1,1,N,Y
R2EFVNDG0Y4WQU,1,40,50,N,N
R1YEPBMLTEHZLE,2,1,2,N,Y
R1XR4H6N2AOENS,1,0,0,N,Y
R2YYLGG0NU317A,5,0,0,N,Y
RT9AU8K1ZFKL0,5,0,0,N,Y
R2TXE64A7S6B2W,4,14,16,N,Y
R1KIQMDIXA2YPZ,5,0,0,N,N
R2NWMGRN84ZI90,5,0,0,N,Y
R8X92YBKSC7HD,5,1,1,N,Y
R22F7D8GTB46HI,5,0,0,N,Y
R1XIC1QA1KDXRJ,5,1,2,N,Y
R1M7TEHRGQX6EA,5,1,1,N,Y
R1XQAXNJ8PW066,4,2,2,N,Y
R2CSXNNS58P2FK,5,0,0,N,Y
R2R2QKCLCIX6LM,4,6,7,N,Y
R1NOR8FI4ZUZZT,5,1,1,N,Y
R2WTP0H04W8ESO,5,24,27,N,N
RCBZ6YA34ESE0,3,0,4,N,Y
R2P48PS2XHT0ZP,3,0,0,N,Y
R23IV9V11ZGW8L,4,0,0,N,Y
RSRDA2H9V08HM,5,0,0,N,Y
R3L5GNXX6W9XAS,5,0,0,N,Y
R1B99UP2YFV5F,5,0,0,N,Y
R3BBXQESG5N2LM,5,0,0,N,Y
RSUNLHM3EUMJ4,1,0,0,N,Y
R6D4M9URNMIXW,4,0,0,N,Y
R28P6UTWWME8X,4,0,0,N,Y
R3N58VIL9AEVRX,5,0,0,N,Y
R13R028IEJ8SF9,5,0,0,N,Y
R1AOOWWDG42UO9,1,1,2,N,Y
R3G1CKKUP9LJ79,4,0,0,N,Y
R2JQ00POU2PH4K,2,2,3,N,Y
R1N7EPBY5PH37X,5,1,1,N,Y
R959SVGIJE9Q7,5,2,3,N,Y
RTNRZQBOTP7QF,5,0,0,N,Y
RN247KUHKC7UU,4,2,2,N,Y
R2ADVYRLO28YLQ,5,1,1,N,Y
R1JVV0F0VIGQOJ,5,0,0,N,Y
RK5B8LYG9GBG,5,1,1,N,Y
R1GZXB2A9GK8FN,2,2,3,N,Y
R3KH358CRS3KFR,5,0,0,N,Y
RZWWGAPDE46YJ,1,7,7,N,Y
R15FZS6CIBJC3U,3,0,0,N,Y
R1IACMH4X6YPFS,5,2,4,N,Y
R1LPRGHOYBS6A0,5,0,0,N,N
R109GVZPTB90XP,3,2,18,N,Y
R2ZF2PN3SMHOA2,4,0,0,N,Y
R35B3813V87BME,5,14,19,N,Y
R199M6TC3K3FCF,4,0,0,N,Y
R1NVNKL2KI48C3,5,76,81,N,Y
R19JS61KBEBK60,5,0,0,N,N
R2PBVUB7QXFDC2,5,2,2,N,Y
R6JCANZAX569F,4,2,2,N,Y
R2M7K8LYQMNHGF,5,0,0,N,Y
R1NF5VW9UR4NVP,5,0,0,N,Y
R1YBY5QT6E4AS3,5,5,8,N,Y
R3R5QLU2UBJG4V,5,1,1,N,Y
R3NSGEYTL2ETAA,5,0,0,N,Y
R2AY0SFXMDGJBT,2,1,1,N,Y
R2RNQMH79ZPEV6,5,0,0,N,Y
R3I0UVSHZBJLW6,5,0,0,N,Y
RYOQ0F5W04KVD,4,2,2,N,Y
R1GCMJ4JSJ0IIM,2,2,3,N,Y
R3E7Q7R75IS90J,5,0,0,N,Y
R1DUU3HOOAWTFO,1,4,5,N,Y
R35554JQWVN36Z,5,9,12,N,Y
R2CE55QQVX9L1F,5,1,1,N,Y
R2SXHUYZS7PX52,5,0,0,N,Y
R1JVOLKFRN6IHB,1,0,0,N,Y
R2YBE3SW9ASXOP,5,0,0,N,Y
R3K0SVLFEIQL6X,5,0,0,N,Y
R2W3IW3I5ZBMAQ,1,0,0,N,N
R9VHEDP6PMW5B,5,0,0,N,Y
R2H65OAK0GDG0R,5,0,0,N,Y
R1HT7Y24SVXX4,5,1,1,N,Y
R2N175YNWR42RV,5,0,1,N,Y
R1WNZTX1QNGYCO,1,5,6,N,N
R2L6ADDO26AHLW,5,0,0,N,Y
R1LCUFYZ6KRZCQ,5,0,0,N,Y
R1NI8NB9TEKIU7,1,16,21,N,N
R2AE1ZZ9NSQO74,2,0,0,N,Y
R15BIPWC6QH9V1,5,0,2,N,Y
RGTR8F2N00UP2,5,0,0,N,Y
R3FXAKDTU6DYJX,3,0,0,N,Y
RHFJV81EG59FE,1,0,0,N,N
R366E30K3T71F9,5,0,0,N,Y
R2ITCGGUPUFQOP,5,4,4,N,Y
RXZ8Q2U329SZB,2,0,3,N,Y
R2DE8WP1YGPZ2I,5,0,0,N,Y
R1L74TATSDA0KA,3,0,0,N,Y
R1N5ZO0D4NRCXW,5,2,2,N,N
R2FAUXPHG6NHK4,5,0,1,N,Y
R3G7VO1CDQ5CIO,4,1,1,N,Y
R1T8WNW73FI70H,1,7,11,N,N
R3HLST6D0NE2OR,1,1,2,N,Y
R3580JT9JNZTBU,1,1,2,N,N
RL2AOQ6F1HI38,4,1,1,N,Y
R2LIVYP4Y5YQCY,5,0,0,N,Y
RWM66V7SKWFRI,4,1,1,N,Y
RZUN6297EWVUI,5,1,1,N,Y
R2ZTEE9NMK3JJK,5,2,2,N,Y
RV4FRTU4L3ZT9,5,0,0,N,Y
R3AMASTU7RZKDU,5,0,0,N,Y
R18H7WFFV8WZ67,4,1,1,N,Y
R1W20QPMWOXX5D,5,3,5,N,Y
RVX2MU9R2M9Z,3,0,0,N,N
RPNWY5E972EKP,1,0,0,N,Y
R2L3QN5Y4E0BJD,5,0,0,N,Y
R2FJYV860CAP0L,2,0,0,N,Y
R1KU0OAA1BS2FO,4,0,0,N,Y
R3KYYR918NBM7V,5,0,0,N,Y
R1Q2D00IRSDP0S,5,0,0,N,Y
R2WQETSRLOMROL,5,0,0,N,Y
R2GLA9YJ78PJ45,5,0,0,N,Y
R37VHJQ4GU02A2,5,1,1,N,Y
R185T56V5MF4D4,5,0,0,N,Y
R2ETEBG5E40XQF,5,19,23,N,N
R3IGFSBU0BEFJK,5,1,1,N,Y
R2JXZUTDCZ7DRL,1,1,2,N,N
RAI2ZWTCT1B01,3,0,6,N,Y
R3JHCL4L810KN4,5,0,0,N,Y
R1LOE3RQTJI9KD,5,0,0,N,Y
REB8IX7ZXHRKW,5,0,0,N,Y
R11P962ISFLKFH,5,0,0,N,Y
R1U06SEWSHGYSE,1,5,5,N,Y
R1BIQVO67X11KA,3,0,9,N,N
R3QAE958MZM4BI,5,2,2,N,Y
R2P6FSGQORPOKZ,5,0,0,N,Y
R12MLYHO7PGP90,5,0,2,N,Y
RBXQHFMN0Y1J4,1,0,0,N,N
R3OHNGWHXLFZYV,4,0,0,N,Y
RHTAGMTYEN3GH,5,1,1,N,Y
R28KKYWMF1C9BU,5,0,0,N,Y
R2US1ANB2EX2AD,1,11,13,N,Y
R3B1VH1ZQ2FYQE,5,0,0,N,Y
R1GNE5IQ0SKBXV,5,0,1,N,N
R3DTF04IMO9G6H,5,0,0,N,Y
R3S4CZOEER23ZA,5,1,1,N,Y
R39L3CHX5SP410,4,0,0,N,Y
RHF7R8MFEUBQU,5,0,0,N,Y
R1G2J8ZURNZ0T7,5,0,0,N,Y
R4YGDH24ZQJIP,2,0,0,N,Y
R1DKBDF0FL4XKQ,5,0,0,N,Y
R17HKMYX33KSB9,4,0,0,N,Y
R2PQQN1O7ZCB5C,5,0,0,N,Y
R94WH3T3OEKHF,1,0,2,N,Y
R13L5DDMZJF9DO,1,0,0,N,N
R1EH0GG4MU4WQA,1,0,0,N,N
RM4D3OTMQD8MI,5,4,5,N,N
R3U5092Y3KJ1GT,4,0,0,N,Y
RLC4MNWM5TSEW,3,1,2,N,Y
RFMIOYA45UH0L,5,0,0,N,Y
R2SADXMSF0MA5F,4,1,1,Y,N
R1KB692UUELVGS,3,0,0,N,Y
R1UP4IBXBKG5PD,1,2,2,N,N
R3EGL35KLGSGY3,5,0,0,N,Y
R255CG18T90GSY,5,0,0,N,Y
R2D7SWGGTOBAR6,4,0,0,N,Y
RMS66BD68VLP8,5,1,1,N,Y
R1EXYPW1EAWQSD,4,1,1,N,Y
R1WBXB6YHSIQ86,4,0,0,N,Y
R2BGRFBIOYZG47,1,3,3,N,N
R37HED8EDIJ1D1,2,0,0,N,N
R1EOEWL1XSTIZ7,1,3,4,N,Y
R12383GFMDPAN0,1,1,1,N,Y
RFFOPWMUUCP07,5,0,0,N,Y
R7KXF4CTYL3MB,5,0,0,N,Y
RAJH3VVQWDCR6,2,1,4,N,N
R3PH23RA1UWZK0,4,0,0,N,Y
R36B9MU19S2J1A,1,1,1,N,Y
R7QPXWSKVMIJ6,1,0,0,N,N
R3403VH1SSAQWB,5,0,0,N,Y
R37D5XJQRNWYQL,4,0,0,N,Y
R3M1IEV6CYBH4E,5,0,0,N,Y
R26ICASN9B3PPD,5,3,3,N,Y
R3U6A9GU64SPSQ,5,0,1,N,Y
R64HN169GUH0D,1,5,6,N,Y
RKDHGSSBZO2GP,2,1,1,N,Y
R3SV3JQG777VCV,5,0,0,N,Y
RXZRX1IRIL0PF,1,13,15,N,N
R3UI8V2ZHVBO45,1,0,0,N,Y
R1HFS12PS4Y0Y1,5,3,4,N,Y
R2BFS2KKL4C36A,4,0,0,N,Y
R2OWZI76PO1NG9,4,0,0,N,Y
R2E6H8K7U2OAW2,4,1,1,N,Y
R225JLSFZZHQS3,5,0,0,N,Y
RETUT24UQ8IEX,2,16,20,N,N
R3OKE4XBF0TGIR,5,1,1,N,Y
R3MD9ABSB85M8Q,5,1,1,N,Y
R135TUM96M8UDY,5,90,92,N,N
R2QMAVZO443Q7D,3,0,5,N,Y
R2JPM7NSE0EVBK,4,0,0,N,Y
R2YOTKHFZWUF6N,1,3,4,N,N
R1V308FIXWIFD1,2,9,11,N,N
R1WG2ELRIQAQ6O,5,0,0,N,Y
R1N8TVZE7MRWDC,4,0,0,N,Y
R3IG4UWZPK1JY6,5,0,0,N,Y
RPWLF1WCO7TV4,1,13,14,N,N
R18IK1EXMFLRZV,5,0,0,N,Y
RMQT36DNU4VG6,1,6,7,N,N
R1TO5LNOGKTUO1,5,3,3,N,Y
R10ETI3J4PW1TT,5,0,0,N,Y
R3ZI5DOOK9YSL,3,0,0,N,Y
R28MQUVXTG3OIG,4,0,0,N,Y
R574SFOES0889,4,0,0,N,Y
R1XE77CQ4PU0S3,3,0,0,N,Y
R2S97WG1SFLA4T,5,0,0,N,Y
R3I3RXV5C69CP5,5,0,0,N,Y
R18PIZDWIH6TAN,5,0,0,N,Y
R2P20EQH5P98XH,5,0,0,N,Y
R3I47LQK8Q5KFS,4,0,0,N,N
R1J4E2LR71YUC6,5,0,0,N,Y
R1YFG6YCDZTXDZ,2,2,2,N,N
R23YVDW67QX5FN,3,0,0,N,N
R1CTBHI611ZOCK,5,1,1,N,Y
R3VFG42OUV2OK2,5,0,0,N,Y
R3E13VSN8W2B5C,4,1,1,N,Y
R267LGAVB32XNJ,1,2,3,N,Y
R3L4QPVFAMKF9V,1,1,1,N,N
R2LAUMBWH8GJZF,5,32,33,N,N
R1QOE6AFNRV2GL,1,0,1,N,N
R26W2AQY3U80KY,5,0,0,N,Y
R3OQY0SV6O8ZNG,5,5,7,N,N
R3O0IVWP4I0TPI,3,1,3,N,Y
R70C3MNTHA3K4,5,0,0,N,Y
R1EX477YM9IP7F,1,3,6,N,N
R3TAU0I0QX1P5X,1,0,0,N,Y
RK997W7XISQMI,1,0,0,N,Y
R34T7N3HWQJL5N,5,2,2,N,Y
R3DX372ZHNV9MF,5,1,1,N,Y
R3J62RYIX1Z0G2,5,1,1,N,N
R3NGM4Z4RHUVE7,5,0,0,N,Y
R119IL2WF6QSWZ,1,1,1,N,Y
RUNX6UMFRLR9C,5,0,0,N,Y
R16DXJCCLWCHDT,3,0,0,N,Y
R2WWD1ZC17UWT0,5,0,0,N,Y
R37S4EC9ZCOZ2I,5,0,0,N,Y
R6DYUS8QDPYTY,4,1,1,N,N
R20YUPHG7GRSWA,5,0,0,N,Y
R3TDTW18NRVOQR,1,0,0,N,Y
R2XJEXVQ29620P,3,1,4,N,Y
R23Z5XYN1KTGAE,5,1,1,N,N
R3OZD227MDBDHL,4,0,0,N,Y
R2DU0HQKHHISQX,4,0,0,N,Y
R2CAIG46FOP9C9,5,14,14,N,Y
R1IBVCD80N3PXH,5,0,0,N,Y
R20OP4X7STMMVE,3,0,0,N,Y
R5JBYN4LU58GL,1,0,0,N,Y
R2WCRS9GTTA4PX,3,0,2,N,Y
R2AKOYVTR53QN2,5,0,0,N,Y
RCM4RTYQ3PD68,5,0,0,N,Y
R2ZQG1FZ8GQYHE,4,17,22,N,Y
R361NXBLRDYIDL,1,1,2,N,N
R379HDSYH5GG2P,5,0,0,N,Y
R1BAW5ABSSYOFO,5,0,0,N,Y
R1XF28DP34HWIC,1,8,11,N,N
RFQRQQSBX3JE2,5,20,20,N,Y
R1ARDA35RP7JGW,5,0,0,N,Y
